order_id,order_number,customer_id,order_date,ship_date,subtotal,tax,freight,total,total_cost,margin,status,payment_status,po_number
183,ORD-202301-00183,57,2023-01-20,2023-01-23,4500.33,270.02,94.37,4864.72,2554.27,0.4324,DELIVERED,PAID,PO-00057-1653
184,ORD-202301-00184,96,2023-01-17,2023-01-17,4465.99,267.96,59.71,4793.66,2647.30,0.4072,DELIVERED,PAID,PO-00096-3702
185,ORD-202301-00185,95,2023-01-11,2023-01-16,2973.35,178.40,71.77,3223.52,1633.50,0.4506,DELIVERED,PAID,PO-00095-1710
186,ORD-202301-00186,10,2023-01-01,2023-01-02,5259.92,278.78,138.09,5676.79,3009.59,0.4278,DELIVERED,PAID,PO-00010-2147
187,ORD-202301-00187,143,2023-01-03,2023-01-06,3910.21,259.05,75.44,4244.70,2607.56,0.3331,DELIVERED,PAID,PO-00143-2173
188,ORD-202301-00188,21,2023-01-30,2023-02-01,2785.24,167.11,93.85,3046.20,1792.37,0.3565,DELIVERED,PAID,PO-00021-5717
189,ORD-202301-00189,13,2023-01-09,2023-01-11,5176.13,342.92,159.10,5678.15,3461.63,0.3312,DELIVERED,PAID,PO-00013-6806
190,ORD-202301-00190,39,2023-01-09,2023-01-09,2821.29,186.91,108.34,3116.54,1722.18,0.3896,DELIVERED,PAID,PO-00039-2122
191,ORD-202301-00191,75,2023-01-03,2023-01-04,3427.61,205.66,51.28,3684.55,2172.44,0.3662,DELIVERED,PAID,PO-00075-9766
192,ORD-202301-00192,53,2023-01-11,2023-01-13,1839.90,110.39,25.51,1975.80,1186.82,0.355,DELIVERED,PAID,PO-00053-5964
193,ORD-202301-00193,43,2023-01-04,2023-01-06,3055.17,202.41,81.23,3338.81,1874.11,0.3866,DELIVERED,PAID,PO-00043-5090
194,ORD-202301-00194,22,2023-01-10,2023-01-13,3468.68,208.12,117.81,3794.61,2255.11,0.3499,DELIVERED,PAID,PO-00022-5467
195,ORD-202301-00195,95,2023-01-16,2023-01-17,4741.37,284.48,59.25,5085.10,2982.62,0.3709,DELIVERED,PAID,PO-00095-9906
196,ORD-202301-00196,74,2023-01-11,2023-01-13,8180.70,490.84,166.95,8838.49,5056.84,0.3819,DELIVERED,PAID,PO-00074-6317
197,ORD-202301-00197,113,2023-01-13,2023-01-17,1763.24,105.79,35.62,1904.65,1101.49,0.3753,DELIVERED,PAID,PO-00113-9942
198,ORD-202301-00198,63,2023-01-16,2023-01-16,2115.37,126.92,86.21,2328.50,1188.58,0.4381,DELIVERED,PAID,PO-00063-4600
199,ORD-202301-00199,21,2023-01-04,2023-01-09,2881.95,172.92,63.90,3118.77,1946.83,0.3245,DELIVERED,PAID,PO-00021-3628
200,ORD-202301-00200,140,2023-01-16,2023-01-17,1955.15,103.62,26.33,2085.10,1383.55,0.2924,DELIVERED,PAID,PO-00140-5274
201,ORD-202301-00201,95,2023-01-23,2023-01-23,29084.06,1745.04,117.39,30946.49,20976.50,0.2788,DELIVERED,PAID,PO-00095-1423
202,ORD-202301-00202,66,2023-01-03,2023-01-05,3106.33,186.38,71.77,3364.48,1983.74,0.3614,DELIVERED,PAID,PO-00066-7286
203,ORD-202301-00203,91,2023-01-03,2023-01-06,6181.76,409.54,195.88,6787.18,3577.38,0.4213,DELIVERED,PAID,PO-00091-7122
204,ORD-202301-00204,132,2023-01-18,2023-01-20,3534.46,212.07,102.03,3848.56,2201.28,0.3772,DELIVERED,PAID,PO-00132-6411
205,ORD-202301-00205,135,2023-01-09,2023-01-12,2286.37,137.18,61.45,2485.00,1438.81,0.3707,DELIVERED,PAID,PO-00135-6336
206,ORD-202301-00206,77,2023-01-17,2023-01-18,203.09,12.19,18.68,233.96,122.09,0.3988,DELIVERED,PAID,PO-00077-2266
207,ORD-202301-00207,52,2023-01-22,2023-01-23,2170.77,130.25,75.35,2376.37,1432.40,0.3401,DELIVERED,PAID,PO-00052-7858
208,ORD-202301-00208,53,2023-01-30,2023-01-31,12229.71,733.78,125.20,13088.69,9195.91,0.2481,DELIVERED,PAID,PO-00053-5816
209,ORD-202301-00209,82,2023-01-30,2023-02-02,4012.62,212.67,90.37,4315.66,2334.49,0.4182,DELIVERED,PAID,PO-00082-4396
210,ORD-202301-00210,99,2023-01-10,2023-01-13,2360.53,141.63,56.59,2558.75,1498.72,0.3651,DELIVERED,PAID,PO-00099-8434
211,ORD-202301-00211,25,2023-01-12,2023-01-16,1641.17,98.47,26.12,1765.76,1093.26,0.3339,CANCELLED,UNPAID,PO-00025-5231
212,ORD-202301-00212,7,2023-01-03,2023-01-03,2546.64,168.71,92.38,2807.73,1661.02,0.3478,DELIVERED,PAID,PO-00007-9386
213,ORD-202301-00213,4,2023-01-20,2023-01-25,4923.46,260.94,62.07,5246.47,3073.09,0.3758,DELIVERED,PAID,PO-00004-1596
214,ORD-202301-00214,27,2023-01-05,2023-01-09,1900.55,125.91,27.84,2054.30,1328.04,0.3012,DELIVERED,PAID,PO-00027-3131
215,ORD-202301-00215,86,2023-01-20,2023-01-24,4320.63,259.24,111.62,4691.49,2694.06,0.3765,DELIVERED,PAID,PO-00086-4657
216,ORD-202301-00216,55,2023-01-26,2023-01-27,6063.85,321.38,149.57,6534.80,4175.27,0.3114,DELIVERED,PAID,PO-00055-7621
217,ORD-202301-00217,67,2023-01-16,2023-01-19,2837.91,188.01,76.69,3102.61,1754.64,0.3817,DELIVERED,PAID,PO-00067-1652
218,ORD-202301-00218,54,2023-01-03,2023-01-05,3115.87,186.95,103.53,3406.35,2027.91,0.3492,DELIVERED,PARTIAL,PO-00054-4694
219,ORD-202301-00219,98,2023-01-16,2023-01-16,7235.29,383.47,181.38,7800.14,4515.23,0.3759,DELIVERED,PAID,PO-00098-3857
220,ORD-202301-00220,99,2023-01-17,2023-01-19,7594.40,455.66,83.08,8133.14,4700.76,0.381,DELIVERED,PAID,PO-00099-4650
221,ORD-202301-00221,34,2023-01-09,2023-01-09,661.31,35.05,27.81,724.17,405.43,0.3869,DELIVERED,PAID,PO-00034-7297
222,ORD-202301-00222,109,2023-01-23,2023-01-25,5419.23,359.02,87.68,5865.93,3425.52,0.3679,DELIVERED,PAID,PO-00109-1907
223,ORD-202301-00223,87,2023-01-19,2023-01-19,4745.11,251.49,60.71,5057.31,2770.83,0.4161,DELIVERED,PAID,PO-00087-1606
224,ORD-202301-00224,72,2023-01-12,2023-01-17,4966.92,263.25,57.45,5287.62,3029.28,0.3901,DELIVERED,PAID,PO-00072-1193
225,ORD-202301-00225,75,2023-01-31,2023-02-01,5709.89,342.59,168.27,6220.75,3120.75,0.4534,DELIVERED,PAID,PO-00075-4529
226,ORD-202301-00226,132,2023-01-01,2023-01-04,8020.59,481.24,81.08,8582.91,5047.46,0.3707,DELIVERED,OVERDUE,PO-00132-8783
227,ORD-202301-00227,132,2023-01-17,2023-01-20,4327.55,259.65,47.75,4634.95,2773.22,0.3592,DELIVERED,OVERDUE,PO-00132-9412
228,ORD-202301-00228,98,2023-01-10,2023-01-13,463.95,24.59,28.48,517.02,302.07,0.3489,DELIVERED,PAID,PO-00098-2477
229,ORD-202301-00229,140,2023-01-18,2023-01-19,1434.06,76.01,38.65,1548.72,1017.46,0.2905,DELIVERED,PAID,PO-00140-2087
230,ORD-202301-00230,58,2023-01-24,2023-01-24,6217.44,411.91,186.74,6816.09,4095.05,0.3414,DELIVERED,PAID,PO-00058-3459
231,ORD-202301-00231,60,2023-01-04,2023-01-06,4211.56,252.69,113.43,4577.68,2684.75,0.3625,CANCELLED,UNPAID,PO-00060-3540
232,ORD-202301-00232,26,2023-01-31,2023-02-01,1053.56,55.84,42.03,1151.43,705.61,0.3303,DELIVERED,PAID,PO-00026-9364
233,ORD-202301-00233,130,2023-01-31,2023-02-02,1254.63,83.12,47.63,1385.38,809.00,0.3552,DELIVERED,PAID,PO-00130-2449
234,ORD-202301-00234,38,2023-01-17,2023-01-19,5553.40,333.20,85.92,5972.52,3412.34,0.3855,DELIVERED,PAID,PO-00038-8805
235,ORD-202301-00235,2,2023-01-23,2023-01-23,1552.06,93.12,60.08,1705.26,987.40,0.3638,DELIVERED,PAID,PO-00002-9299
236,ORD-202301-00236,103,2023-01-09,2023-01-10,4913.08,294.78,110.45,5318.31,3022.09,0.3849,DELIVERED,OVERDUE,PO-00103-8354
237,ORD-202301-00237,12,2023-01-31,2023-02-01,2822.54,149.59,55.67,3027.80,2006.84,0.289,DELIVERED,PAID,PO-00012-4330
238,ORD-202301-00238,29,2023-01-20,2023-01-20,4209.00,252.54,71.07,4532.61,2611.76,0.3795,DELIVERED,PAID,PO-00029-1471
239,ORD-202301-00239,123,2023-01-31,2023-01-31,3379.40,202.76,90.89,3673.05,1952.21,0.4223,DELIVERED,PAID,PO-00123-4774
240,ORD-202301-00240,48,2023-01-02,2023-01-05,2074.35,124.46,52.00,2250.81,1526.62,0.264,DELIVERED,PAID,PO-00048-7157
241,ORD-202301-00241,15,2023-01-05,2023-01-05,2093.16,125.59,65.77,2284.52,1423.11,0.3201,DELIVERED,PAID,PO-00015-8123
242,ORD-202301-00242,78,2023-01-24,2023-01-25,2007.90,120.47,99.37,2227.74,1185.00,0.4098,DELIVERED,PAID,PO-00078-2298
243,ORD-202301-00243,116,2023-01-25,2023-01-27,2608.91,156.53,107.16,2872.60,1767.81,0.3224,DELIVERED,PAID,PO-00116-1479
244,ORD-202302-00001,36,2023-02-17,2023-02-17,37736.53,2264.19,147.50,40148.22,30049.56,0.2037,DELIVERED,PAID,PO-00036-4318
245,ORD-202302-00002,78,2023-02-03,2023-02-03,1574.13,94.45,57.06,1725.64,911.56,0.4209,DELIVERED,PAID,PO-00078-5248
246,ORD-202302-00003,134,2023-02-27,2023-03-01,1351.53,89.54,43.27,1484.34,897.29,0.3361,DELIVERED,PAID,PO-00134-5332
247,ORD-202302-00004,99,2023-02-08,2023-02-13,9801.97,588.12,94.96,10485.05,5975.50,0.3904,DELIVERED,PAID,PO-00099-7499
248,ORD-202302-00005,26,2023-02-09,2023-02-13,855.24,45.33,51.92,952.49,507.61,0.4065,DELIVERED,PAID,PO-00026-6141
249,ORD-202302-00006,23,2023-02-07,2023-02-10,4207.82,252.47,84.64,4544.93,2583.25,0.3861,DELIVERED,PAID,PO-00023-3334
250,ORD-202302-00007,69,2023-02-07,2023-02-07,1375.83,82.55,32.14,1490.52,816.32,0.4067,DELIVERED,PAID,PO-00069-1085
251,ORD-202302-00008,66,2023-02-11,2023-02-14,2516.26,150.98,59.36,2726.60,1726.51,0.3139,DELIVERED,PAID,PO-00066-6952
252,ORD-202302-00009,126,2023-02-07,2023-02-09,9097.79,602.73,92.73,9793.25,6482.38,0.2875,DELIVERED,PARTIAL,PO-00126-9863
253,ORD-202302-00010,53,2023-02-22,2023-02-27,8233.83,494.03,180.92,8908.78,5233.34,0.3644,DELIVERED,PAID,PO-00053-1530
254,ORD-202302-00011,49,2023-02-21,2023-02-21,1792.77,107.57,45.04,1945.38,1089.67,0.3922,DELIVERED,PAID,PO-00049-3508
255,ORD-202302-00012,121,2023-02-07,2023-02-08,6175.64,370.54,179.11,6725.29,4183.09,0.3226,DELIVERED,PARTIAL,PO-00121-8696
256,ORD-202302-00013,63,2023-02-10,2023-02-15,7649.15,458.95,165.59,8273.69,5300.88,0.307,DELIVERED,PAID,PO-00063-6366
257,ORD-202302-00014,41,2023-02-14,2023-02-14,5413.26,324.80,108.68,5846.74,3408.87,0.3703,DELIVERED,PAID,PO-00041-5672
258,ORD-202302-00015,45,2023-02-22,2023-02-27,1585.32,105.03,57.33,1747.68,1096.11,0.3086,DELIVERED,PAID,PO-00045-8190
259,ORD-202302-00016,17,2023-02-07,2023-02-09,1161.63,69.70,31.68,1263.01,629.23,0.4583,DELIVERED,PAID,PO-00017-2463
260,ORD-202302-00017,111,2023-02-28,2023-03-01,7335.17,440.11,98.59,7873.87,4504.90,0.3858,DELIVERED,PAID,PO-00111-4367
261,ORD-202302-00018,26,2023-02-08,2023-02-13,1774.97,94.07,64.10,1933.14,1213.15,0.3165,DELIVERED,PAID,PO-00026-5340
262,ORD-202302-00019,48,2023-02-25,2023-02-25,3600.22,216.01,119.27,3935.50,2215.55,0.3846,DELIVERED,PAID,PO-00048-2096
263,ORD-202302-00020,141,2023-02-20,2023-02-23,3488.91,231.14,81.67,3801.72,2322.60,0.3343,DELIVERED,PAID,PO-00141-8568
264,ORD-202302-00021,56,2023-02-06,2023-02-06,4949.53,327.91,103.86,5381.30,2962.61,0.4014,DELIVERED,PAID,PO-00056-9541
265,ORD-202302-00022,76,2023-02-01,2023-02-06,4740.52,284.43,58.66,5083.61,2712.47,0.4278,DELIVERED,PAID,PO-00076-3979
266,ORD-202302-00023,127,2023-02-07,2023-02-09,3232.54,193.95,100.63,3527.12,2174.02,0.3275,DELIVERED,PAID,PO-00127-5599
267,ORD-202302-00024,69,2023-02-07,2023-02-10,4361.00,261.66,70.70,4693.36,2704.35,0.3799,DELIVERED,PARTIAL,PO-00069-2831
268,ORD-202302-00025,27,2023-02-15,2023-02-20,15409.11,1020.85,166.29,16596.25,12053.84,0.2177,DELIVERED,PAID,PO-00027-4541
269,ORD-202302-00026,81,2023-02-10,2023-02-10,4187.84,251.27,79.87,4518.98,2443.72,0.4165,DELIVERED,PAID,PO-00081-9892
270,ORD-202302-00027,41,2023-02-09,2023-02-10,6512.97,390.78,180.27,7084.02,5099.39,0.217,DELIVERED,PAID,PO-00041-9501
271,ORD-202302-00028,25,2023-02-05,2023-02-06,4756.60,285.40,53.00,5095.00,3148.76,0.338,DELIVERED,PAID,PO-00025-2726
272,ORD-202302-00029,143,2023-02-15,2023-02-20,1096.95,72.67,34.50,1204.12,731.75,0.3329,DELIVERED,PAID,PO-00143-2010
273,ORD-202302-00030,19,2023-02-06,2023-02-08,2251.96,119.35,108.98,2480.29,1481.11,0.3423,DELIVERED,PAID,PO-00019-5220
274,ORD-202302-00031,73,2023-02-23,2023-02-28,3832.30,253.89,51.39,4137.58,2341.04,0.3891,DELIVERED,PARTIAL,PO-00073-1578
275,ORD-202302-00032,81,2023-02-24,2023-02-28,3120.63,187.24,84.40,3392.27,2008.26,0.3565,DELIVERED,OVERDUE,PO-00081-6252
276,ORD-202302-00033,46,2023-02-02,2023-02-07,3843.23,230.59,50.32,4124.14,2480.48,0.3546,DELIVERED,PAID,PO-00046-8357
277,ORD-202302-00034,79,2023-02-02,2023-02-06,1978.67,118.72,31.15,2128.54,1063.65,0.4624,CANCELLED,UNPAID,PO-00079-8567
278,ORD-202302-00035,137,2023-02-21,2023-02-21,3407.59,204.46,45.42,3657.47,2261.72,0.3363,DELIVERED,PAID,PO-00137-1904
279,ORD-202302-00036,95,2023-02-12,2023-02-12,6410.73,384.64,153.80,6949.17,3829.71,0.4026,DELIVERED,PAID,PO-00095-5697
280,ORD-202302-00037,20,2023-02-09,2023-02-09,4732.79,313.55,88.75,5135.09,3055.93,0.3543,DELIVERED,PARTIAL,PO-00020-1691
281,ORD-202302-00038,108,2023-02-07,2023-02-07,6826.30,409.58,104.98,7340.86,4267.68,0.3748,DELIVERED,PAID,PO-00108-3520
282,ORD-202302-00039,22,2023-02-08,2023-02-13,3725.91,223.55,114.19,4063.65,2438.74,0.3455,DELIVERED,PAID,PO-00022-2145
283,ORD-202302-00040,15,2023-02-27,2023-03-02,579.32,34.76,40.09,654.17,317.29,0.4523,DELIVERED,PAID,PO-00015-8728
284,ORD-202302-00041,125,2023-02-14,2023-02-16,1468.89,88.13,34.33,1591.35,1052.02,0.2838,DELIVERED,PAID,PO-00125-8947
285,ORD-202302-00042,2,2023-02-07,2023-02-10,11958.07,717.48,196.74,12872.29,8414.91,0.2963,DELIVERED,PAID,PO-00002-6689
286,ORD-202302-00043,96,2023-02-13,2023-02-13,4706.67,282.40,113.24,5102.31,3033.89,0.3554,DELIVERED,PAID,PO-00096-4180
287,ORD-202302-00044,77,2023-02-10,2023-02-13,1531.61,91.90,35.98,1659.49,959.20,0.3737,DELIVERED,PAID,PO-00077-3642
288,ORD-202302-00045,123,2023-02-13,2023-02-13,3214.90,192.89,48.09,3455.88,2194.95,0.3173,DELIVERED,PAID,PO-00123-2569
289,ORD-202302-00046,11,2023-02-08,2023-02-08,1811.62,108.70,30.55,1950.87,1057.37,0.4163,DELIVERED,PAID,PO-00011-3550
290,ORD-202302-00047,84,2023-02-16,2023-02-17,1792.70,118.77,46.24,1957.71,1070.41,0.4029,DELIVERED,PAID,PO-00084-3693
291,ORD-202302-00048,9,2023-02-08,2023-02-10,2850.73,171.04,66.55,3088.32,1720.05,0.3966,DELIVERED,PAID,PO-00009-9977
292,ORD-202302-00049,99,2023-02-22,2023-02-27,5104.95,306.30,179.76,5591.01,3225.95,0.3681,DELIVERED,PAID,PO-00099-4728
293,ORD-202302-00050,18,2023-02-08,2023-02-09,2881.46,172.89,73.48,3127.83,1999.64,0.306,DELIVERED,PAID,PO-00018-1762
294,ORD-202302-00051,29,2023-02-17,2023-02-22,3570.83,214.25,62.70,3847.78,2187.35,0.3874,DELIVERED,PAID,PO-00029-3943
295,ORD-202302-00052,50,2023-02-07,2023-02-08,2074.24,137.42,53.08,2264.74,1064.55,0.4868,DELIVERED,PAID,PO-00050-4566
296,ORD-202302-00053,93,2023-02-03,2023-02-06,2886.77,173.21,70.54,3130.52,1518.56,0.474,DELIVERED,PAID,PO-00093-2554
297,ORD-202302-00054,63,2023-02-07,2023-02-08,2789.15,167.35,119.54,3076.04,1674.31,0.3997,DELIVERED,OVERDUE,PO-00063-5320
298,ORD-202302-00055,125,2023-02-03,2023-02-08,5492.62,329.56,166.57,5988.75,3604.93,0.3437,DELIVERED,PAID,PO-00125-1901
299,ORD-202302-00056,80,2023-02-04,2023-02-04,1895.08,113.70,38.80,2047.58,1208.75,0.3622,DELIVERED,PAID,PO-00080-1851
300,ORD-202302-00057,49,2023-02-01,2023-02-03,1203.38,72.20,60.31,1335.89,725.80,0.3969,DELIVERED,PAID,PO-00049-8219
301,ORD-202302-00058,25,2023-02-02,2023-02-03,3246.62,194.80,106.72,3548.14,2562.15,0.2108,DELIVERED,PAID,PO-00025-8108
302,ORD-202302-00059,122,2023-02-03,2023-02-06,738.94,44.34,27.54,810.82,495.24,0.3298,DELIVERED,PAID,PO-00122-8628
303,ORD-202302-00060,29,2023-02-11,2023-02-15,3177.11,190.63,77.79,3445.53,2002.01,0.3699,DELIVERED,PAID,PO-00029-3974
304,ORD-202302-00061,147,2023-02-27,2023-02-28,3068.43,184.11,119.14,3371.68,2049.28,0.3321,DELIVERED,PAID,PO-00147-8829
305,ORD-202302-00062,104,2023-02-21,2023-02-23,8440.37,559.17,197.16,9196.70,5034.89,0.4035,DELIVERED,PAID,PO-00104-2275
306,ORD-202302-00063,78,2023-02-15,2023-02-20,5124.09,307.45,85.81,5517.35,3204.04,0.3747,DELIVERED,PAID,PO-00078-1302
307,ORD-202302-00064,101,2023-02-27,2023-02-27,6481.60,429.41,91.23,7002.24,4127.19,0.3632,DELIVERED,OVERDUE,PO-00101-5225
308,ORD-202302-00065,21,2023-02-16,2023-02-17,1408.42,84.51,55.23,1548.16,842.90,0.4015,DELIVERED,PAID,PO-00021-7065
309,ORD-202302-00066,83,2023-02-08,2023-02-13,2553.57,169.17,91.34,2814.08,1626.88,0.3629,DELIVERED,PAID,PO-00083-8377
310,ORD-202302-00067,12,2023-02-16,2023-02-16,2579.26,136.70,76.15,2792.11,1748.31,0.3222,DELIVERED,PAID,PO-00012-5036
311,ORD-202302-00068,33,2023-02-01,2023-02-03,490.88,32.52,28.22,551.62,349.20,0.2886,DELIVERED,PAID,PO-00033-8893
312,ORD-202302-00069,31,2023-02-23,2023-02-24,1544.76,102.34,44.07,1691.17,990.88,0.3586,DELIVERED,PAID,PO-00031-3963
313,ORD-202302-00070,32,2023-02-22,2023-02-27,19678.79,1180.73,102.78,20962.30,15032.83,0.2361,DELIVERED,PAID,PO-00032-6880
314,ORD-202302-00071,54,2023-02-15,2023-02-16,641.71,38.50,27.81,708.02,381.41,0.4056,DELIVERED,PAID,PO-00054-1720
315,ORD-202302-00072,126,2023-02-06,2023-02-08,6072.93,402.33,185.78,6661.04,3870.85,0.3626,DELIVERED,PAID,PO-00126-2930
316,ORD-202302-00073,150,2023-02-15,2023-02-15,5169.67,273.99,189.50,5633.16,3382.07,0.3458,DELIVERED,PAID,PO-00150-2644
317,ORD-202302-00074,143,2023-02-14,2023-02-17,702.13,46.52,56.64,805.29,467.02,0.3349,DELIVERED,PAID,PO-00143-9138
318,ORD-202302-00075,1,2023-02-28,2023-03-03,2584.54,155.07,76.65,2816.26,1656.72,0.359,DELIVERED,PAID,PO-00001-9692
319,ORD-202302-00076,30,2023-02-14,2023-02-16,955.76,57.35,38.59,1051.70,567.34,0.4064,DELIVERED,PAID,PO-00030-3643
320,ORD-202302-00077,143,2023-02-15,2023-02-20,4806.69,318.44,82.36,5207.49,3178.31,0.3388,DELIVERED,PAID,PO-00143-7289
321,ORD-202302-00078,33,2023-02-02,2023-02-03,1956.69,129.63,38.21,2124.53,1193.31,0.3901,DELIVERED,PAID,PO-00033-1753
322,ORD-202302-00079,91,2023-02-23,2023-02-24,4378.65,290.09,80.03,4748.77,2458.80,0.4385,DELIVERED,PAID,PO-00091-8427
323,ORD-202302-00080,35,2023-02-06,2023-02-06,2787.21,167.23,105.13,3059.57,1661.29,0.404,DELIVERED,PAID,PO-00035-2204
324,ORD-202302-00081,16,2023-02-28,2023-03-01,2071.68,124.30,85.08,2281.06,1277.65,0.3833,CANCELLED,UNPAID,PO-00016-3210
325,ORD-202302-00082,55,2023-02-16,2023-02-17,20803.95,1102.61,166.67,22073.23,16667.20,0.1988,DELIVERED,OVERDUE,PO-00055-6453
326,ORD-202302-00083,128,2023-02-27,2023-03-02,465.44,27.93,20.36,513.73,345.44,0.2578,DELIVERED,PAID,PO-00128-9737
327,ORD-202302-00084,101,2023-02-07,2023-02-08,3393.39,224.81,54.21,3672.41,2062.21,0.3923,DELIVERED,PAID,PO-00101-5241
328,ORD-202302-00085,20,2023-02-13,2023-02-13,3281.73,217.41,92.93,3592.07,1959.50,0.4029,DELIVERED,PAID,PO-00020-2439
329,ORD-202302-00086,84,2023-02-08,2023-02-09,4394.53,291.14,95.71,4781.38,2738.32,0.3769,DELIVERED,PAID,PO-00084-9060
330,ORD-202302-00087,57,2023-02-20,2023-02-23,5267.40,316.04,156.96,5740.40,3388.83,0.3566,DELIVERED,PAID,PO-00057-2434
331,ORD-202302-00088,61,2023-02-24,2023-02-24,6461.60,387.70,101.68,6950.98,4024.13,0.3772,DELIVERED,PAID,PO-00061-8037
332,ORD-202302-00089,134,2023-02-14,2023-02-14,2509.29,166.24,47.71,2723.24,1780.83,0.2903,DELIVERED,PAID,PO-00134-1266
333,ORD-202302-00090,130,2023-02-09,2023-02-14,698.49,46.27,43.70,788.46,488.22,0.301,DELIVERED,PAID,PO-00130-6297
334,ORD-202302-00091,68,2023-02-15,2023-02-20,2155.14,142.78,93.52,2391.44,1298.19,0.3976,DELIVERED,PAID,PO-00068-1514
335,ORD-202302-00092,135,2023-02-13,2023-02-14,1921.08,115.26,25.58,2061.92,1260.99,0.3436,DELIVERED,PAID,PO-00135-9435
336,ORD-202302-00093,120,2023-02-17,2023-02-22,2118.94,127.14,68.95,2315.03,1485.72,0.2988,DELIVERED,PAID,PO-00120-2901
337,ORD-202302-00094,57,2023-02-13,2023-02-14,1532.85,91.97,55.54,1680.36,868.52,0.4334,DELIVERED,PAID,PO-00057-4701
338,ORD-202302-00095,93,2023-02-09,2023-02-13,5084.00,305.04,126.01,5515.05,3301.95,0.3505,DELIVERED,PAID,PO-00093-5882
339,ORD-202302-00096,21,2023-02-21,2023-02-21,8054.34,483.26,153.41,8691.01,5079.36,0.3694,DELIVERED,PAID,PO-00021-4168
340,ORD-202302-00097,123,2023-02-01,2023-02-01,8062.45,483.75,163.88,8710.08,5164.54,0.3594,DELIVERED,PAID,PO-00123-1708
341,ORD-202302-00098,36,2023-02-28,2023-03-03,3318.62,199.12,80.74,3598.48,2088.34,0.3707,DELIVERED,PAID,PO-00036-5104
342,ORD-202302-00099,26,2023-02-16,2023-02-21,2054.28,108.88,75.99,2239.15,1213.72,0.4092,DELIVERED,PAID,PO-00026-8874
343,ORD-202302-00100,60,2023-02-27,2023-02-28,3399.22,203.95,80.20,3683.37,2086.60,0.3862,DELIVERED,PAID,PO-00060-1564
344,ORD-202302-00101,98,2023-02-08,2023-02-09,1164.07,61.70,46.82,1272.59,735.51,0.3682,DELIVERED,PAID,PO-00098-1375
345,ORD-202302-00102,33,2023-02-24,2023-02-27,2521.57,167.05,113.51,2802.13,1708.49,0.3224,DELIVERED,PAID,PO-00033-7983
346,ORD-202302-00103,57,2023-02-01,2023-02-03,622.05,37.32,29.31,688.68,425.75,0.3156,DELIVERED,PAID,PO-00057-4385
347,ORD-202302-00104,121,2023-02-19,2023-02-20,2166.99,130.02,70.90,2367.91,1387.03,0.3599,DELIVERED,PAID,PO-00121-4916
348,ORD-202302-00105,27,2023-02-07,2023-02-08,19552.77,1295.37,180.33,21028.47,15580.60,0.2032,DELIVERED,PAID,PO-00027-2561
349,ORD-202302-00106,77,2023-02-06,2023-02-07,4865.05,291.90,56.52,5213.47,3056.36,0.3718,DELIVERED,PAID,PO-00077-4266
350,ORD-202302-00107,46,2023-02-07,2023-02-08,16773.49,1006.41,158.99,17938.89,13109.33,0.2184,DELIVERED,PAID,PO-00046-5505
351,ORD-202302-00108,65,2023-02-16,2023-02-20,4284.26,257.06,70.84,4612.16,2685.42,0.3732,DELIVERED,PAID,PO-00065-2397
352,ORD-202302-00109,3,2023-02-01,2023-02-02,3948.93,261.62,111.25,4321.80,2449.36,0.3797,DELIVERED,PARTIAL,PO-00003-4793
353,ORD-202302-00110,45,2023-02-08,2023-02-09,3404.75,225.56,75.14,3705.45,2117.01,0.3782,DELIVERED,PAID,PO-00045-4486
354,ORD-202302-00111,78,2023-02-13,2023-02-16,2773.31,166.40,60.50,3000.21,1796.49,0.3522,DELIVERED,OVERDUE,PO-00078-4329
355,ORD-202302-00112,134,2023-02-21,2023-02-23,459.48,30.44,16.33,506.25,264.08,0.4253,DELIVERED,PAID,PO-00134-3817
356,ORD-202302-00113,102,2023-02-21,2023-02-21,2584.96,155.10,101.79,2841.85,1549.27,0.4007,DELIVERED,PAID,PO-00102-3699
357,ORD-202302-00114,112,2023-02-02,2023-02-03,5515.71,365.42,122.44,6003.57,3457.69,0.3731,DELIVERED,PAID,PO-00112-7207
358,ORD-202302-00115,68,2023-02-15,2023-02-15,20485.93,1357.19,134.87,21977.99,16091.69,0.2145,DELIVERED,PAID,PO-00068-5249
359,ORD-202302-00116,129,2023-02-22,2023-02-27,1492.66,98.89,36.81,1628.36,1009.23,0.3239,DELIVERED,PAID,PO-00129-8555
360,ORD-202302-00117,29,2023-02-28,2023-02-28,1659.79,99.59,56.03,1815.41,1177.49,0.2906,DELIVERED,PAID,PO-00029-4930
361,ORD-202302-00118,71,2023-02-17,2023-02-17,21109.52,1398.51,183.31,22691.34,16485.77,0.219,DELIVERED,PAID,PO-00071-9168
362,ORD-202302-00119,64,2023-02-10,2023-02-13,4552.01,273.12,91.47,4916.60,2850.15,0.3739,DELIVERED,PAID,PO-00064-7148
363,ORD-202302-00120,55,2023-02-12,2023-02-15,3295.63,174.67,55.14,3525.44,2108.20,0.3603,DELIVERED,PAID,PO-00055-2302
364,ORD-202302-00121,52,2023-02-13,2023-02-14,710.75,42.64,54.86,808.25,487.82,0.3137,DELIVERED,PAID,PO-00052-7505
365,ORD-202302-00122,121,2023-02-13,2023-02-14,15388.78,923.33,102.15,16414.26,11144.86,0.2758,DELIVERED,PAID,PO-00121-5617
