line_id,order_id,line_number,product_id,quantity,unit_price,unit_cost,line_total,line_cost
524,116,3,31,2,173.98,124.41,347.96,248.82
525,116,4,40,3,328.34,237.13,985.02,711.39
526,116,5,41,4,232.84,163.70,931.36,654.80
527,117,1,46,6,86.33,60.55,517.98,363.30
528,117,2,165,24,41.38,24.90,993.12,597.60
529,117,3,17,5,33.09,23.28,165.45,116.40
530,117,4,25,1,212.33,158.36,212.33,158.36
531,118,1,149,6,280.78,159.43,1684.68,956.58
532,118,2,26,6,180.27,130.99,1081.62,785.94
533,118,3,251,7,9.43,4.68,66.01,32.76
534,118,4,130,1,1155.19,748.93,1155.19,748.93
535,119,1,15,10,23.73,16.93,237.30,169.30
536,119,2,228,1,1132.68,690.49,1132.68,690.49
537,119,3,44,6,180.84,129.69,1085.04,778.14
538,119,4,202,4,102.68,61.61,410.72,246.44
539,119,5,70,3,375.15,235.90,1125.45,707.70
540,119,6,265,1,125.65,60.52,125.65,60.52
541,119,7,176,21,24.51,14.05,514.71,295.05
542,119,8,34,6,327.90,224.84,1967.40,1349.04
543,119,9,76,2,1121.93,726.32,2243.86,1452.64
544,120,1,167,15,16.77,9.92,251.55,148.80
545,120,2,99,3,66.37,44.42,199.11,133.26
546,120,3,1,1,74.20,51.68,74.20,51.68
547,120,4,11,10,30.72,21.20,307.20,212.00
548,120,5,92,5,397.60,252.26,1988.00,1261.30
549,121,1,135,1,121.61,64.37,121.61,64.37
550,121,2,108,5,171.58,110.63,857.90,553.15
551,121,3,140,1,148.10,98.32,148.10,98.32
552,122,1,150,5,86.11,45.99,430.55,229.95
553,122,2,247,2,16.64,7.68,33.28,15.36
554,122,3,76,1,1127.57,726.32,1127.57,726.32
555,122,4,42,4,241.41,175.00,965.64,700.00
556,123,1,55,4,287.48,181.85,1149.92,727.40
557,123,2,28,6,336.34,247.12,2018.04,1482.72
558,123,3,124,1,745.47,403.70,745.47,403.70
559,123,4,231,1,2318.50,1366.86,2318.50,1366.86
560,123,5,16,1,51.09,36.85,51.09,36.85
561,123,6,85,5,60.88,40.40,304.40,202.00
562,124,1,18,5,77.49,55.75,387.45,278.75
563,124,2,143,4,321.70,190.22,1286.80,760.88
564,124,3,191,2,118.54,70.01,237.08,140.02
565,124,4,280,3,346.91,171.59,1040.73,514.77
566,125,1,224,1,1343.21,835.89,1343.21,835.89
567,125,2,182,2,2195.44,1325.06,4390.88,2650.12
568,125,3,1,2,71.94,51.68,143.88,103.36
569,125,4,89,5,49.54,31.20,247.70,156.00
570,125,5,18,6,76.84,55.75,461.04,334.50
571,125,6,18,5,79.16,55.75,395.80,278.75
572,126,1,127,2,874.25,569.85,1748.50,1139.70
573,126,2,39,1,173.74,126.28,173.74,126.28
574,127,1,193,2,103.35,59.27,206.70,118.54
575,127,2,144,4,72.44,47.01,289.76,188.04
576,127,3,27,6,177.89,128.24,1067.34,769.44
577,127,4,44,5,185.01,129.69,925.05,648.45
578,128,1,30,1,321.18,233.56,321.18,233.56
579,128,2,47,6,141.74,99.31,850.44,595.86
580,128,3,227,1,2880.10,1788.06,2880.10,1788.06
581,128,4,8,2,76.16,54.61,152.32,109.22
582,128,5,277,2,222.80,108.03,445.60,216.06
583,128,6,15,4,24.31,16.93,97.24,67.72
584,128,7,119,2,296.73,182.25,593.46,364.50
585,128,8,24,2,267.59,184.51,535.18,369.02
586,128,9,10,3,72.92,53.68,218.76,161.04
587,129,1,28,1,340.60,247.12,340.60,247.12
588,129,2,255,2,19.14,9.33,38.28,18.66
589,129,3,206,5,301.02,184.30,1505.10,921.50
590,129,4,39,3,171.94,126.28,515.82,378.84
591,130,1,146,7,81.19,49.53,568.33,346.71
592,130,2,9,7,48.23,35.56,337.61,248.92
593,131,1,199,2,28.15,16.45,56.30,32.90
594,131,2,1,6,72.10,51.68,432.60,310.08
595,131,3,167,10,16.98,9.92,169.80,99.20
596,131,4,41,1,228.68,163.70,228.68,163.70
597,131,5,177,13,12.71,7.91,165.23,102.83
598,131,6,86,7,38.61,25.31,270.27,177.17
599,131,7,170,13,20.74,12.02,269.62,156.26
600,131,8,7,10,25.39,18.82,253.90,188.20
601,132,1,76,1,1090.91,726.32,1090.91,726.32
602,132,2,124,1,734.42,403.70,734.42,403.70
603,132,3,61,1,548.39,357.60,548.39,357.60
604,132,4,145,1,170.12,100.72,170.12,100.72
605,133,1,109,8,88.51,56.78,708.08,454.24
606,133,2,99,1,67.27,44.42,67.27,44.42
607,133,3,253,3,21.20,9.90,63.60,29.70
608,133,4,75,2,373.10,243.51,746.20,487.02
609,133,5,30,5,322.81,233.56,1614.05,1167.80
610,133,6,60,4,105.30,68.28,421.20,273.12
611,134,1,70,2,367.36,235.90,734.72,471.80
612,134,2,143,6,323.45,190.22,1940.70,1141.32
613,134,3,160,5,355.83,232.29,1779.15,1161.45
614,135,1,143,5,318.65,190.22,1593.25,951.10
615,135,2,126,2,990.72,535.17,1981.44,1070.34
616,135,3,64,4,147.50,94.71,590.00,378.84
617,135,4,213,2,1675.17,1046.19,3350.34,2092.38
618,136,1,58,6,262.94,164.52,1577.64,987.12
619,136,2,131,2,174.01,98.42,348.02,196.84
620,136,3,51,4,55.25,35.22,221.00,140.88
621,137,1,170,13,21.51,12.02,279.63,156.26
622,137,2,201,9,20.71,12.61,186.39,113.49
623,137,3,186,2,1342.60,807.95,2685.20,1615.90
624,138,1,184,2,815.34,495.82,1630.68,991.64
625,138,2,263,2,190.84,95.24,381.68,190.48
626,138,3,102,3,46.67,30.10,140.01,90.30
627,138,4,87,3,396.89,259.51,1190.67,778.53
628,139,1,57,2,185.99,122.94,371.98,245.88
629,139,2,258,1,48.42,24.86,48.42,24.86
630,139,3,156,3,173.43,97.55,520.29,292.65
631,139,4,81,1,607.97,386.00,607.97,386.00
632,140,1,69,1,404.70,255.29,404.70,255.29
633,140,2,81,1,613.54,386.00,613.54,386.00
634,140,3,108,5,170.36,110.63,851.80,553.15
635,140,4,93,5,89.09,58.98,445.45,294.90
636,141,1,157,1,595.47,355.64,595.47,355.64
637,141,2,181,6,437.60,259.88,2625.60,1559.28
638,141,3,60,4,106.88,68.28,427.52,273.12
639,141,4,143,1,318.85,190.22,318.85,190.22
640,141,5,251,8,9.56,4.68,76.48,37.44
641,141,6,148,3,163.81,88.92,491.43,266.76
642,141,7,108,6,168.57,110.63,1011.42,663.78
643,141,8,216,1,2247.23,1385.43,2247.23,1385.43
644,142,1,93,3,89.26,58.98,267.78,176.94
645,142,2,173,25,11.90,6.94,297.50,173.50
646,142,3,104,3,168.17,107.15,504.51,321.45
647,142,4,26,6,180.67,130.99,1084.02,785.94
648,142,5,191,2,117.40,70.01,234.80,140.02
649,143,1,99,6,67.72,44.42,406.32,266.52
650,143,2,104,3,164.05,107.15,492.15,321.45
651,143,3,244,7,5.76,2.93,40.32,20.51
652,143,4,90,1,397.27,242.21,397.27,242.21
653,143,5,169,16,13.57,8.42,217.12,134.72
654,143,6,11,9,29.83,21.20,268.47,190.80
655,143,7,193,1,105.09,59.27,105.09,59.27
656,143,8,11,8,31.00,21.20,248.00,169.60
657,144,1,154,3,225.65,121.17,676.95,363.51
658,144,2,15,3,23.84,16.93,71.52,50.79
659,144,3,143,5,326.58,190.22,1632.90,951.10
660,144,4,37,2,332.92,237.81,665.84,475.62
661,144,5,261,2,159.06,75.88,318.12,151.76
662,145,1,29,5,109.96,77.60,549.80,388.00
663,145,2,29,4,106.79,77.60,427.16,310.40
664,145,3,176,8,23.81,14.05,190.48,112.40
665,145,4,25,2,213.42,158.36,426.84,316.72
666,146,1,33,6,117.04,86.36,702.24,518.16
667,146,2,54,5,337.62,207.20,1688.10,1036.00
668,146,3,49,1,154.05,110.88,154.05,110.88
669,146,4,102,6,47.44,30.10,284.64,180.60
670,147,1,150,4,82.74,45.99,330.96,183.96
671,147,2,135,3,124.53,64.37,373.59,193.11
672,147,3,123,1,1039.11,572.68,1039.11,572.68
673,147,4,61,1,544.55,357.60,544.55,357.60
674,147,5,113,4,333.74,178.86,1334.96,715.44
675,147,6,149,5,280.07,159.43,1400.35,797.15
676,147,7,126,2,1002.99,535.17,2005.98,1070.34
677,148,1,95,5,112.28,74.83,561.40,374.15
678,148,2,127,2,889.97,569.85,1779.94,1139.70
679,148,3,122,3,230.83,141.44,692.49,424.32
680,148,4,135,4,127.28,64.37,509.12,257.48
681,149,1,188,5,134.59,79.02,672.95,395.10
682,149,2,219,1,779.55,488.06,779.55,488.06
683,149,3,197,6,63.04,35.43,378.24,212.58
684,149,4,159,3,487.68,304.57,1463.04,913.71
685,150,1,5,2,100.40,72.66,200.80,145.32
686,150,2,63,3,203.20,135.74,609.60,407.22
687,150,3,28,5,339.61,247.12,1698.05,1235.60
688,150,4,147,4,228.12,137.94,912.48,551.76
689,151,1,26,6,176.89,130.99,1061.34,785.94
690,151,2,58,6,261.29,164.52,1567.74,987.12
691,151,3,44,5,185.75,129.69,928.75,648.45
692,151,4,50,1,237.70,171.06,237.70,171.06
693,152,1,212,2,231.19,144.12,462.38,288.24
694,152,2,144,9,74.57,47.01,671.13,423.09
695,152,3,153,4,245.60,153.05,982.40,612.20
696,152,4,103,2,155.27,100.69,310.54,201.38
697,153,1,103,6,155.70,100.69,934.20,604.14
698,153,2,32,4,162.31,115.43,649.24,461.72
699,153,3,184,1,802.11,495.82,802.11,495.82
700,153,4,253,8,21.66,9.90,173.28,79.20
701,153,5,277,1,215.90,108.03,215.90,108.03
702,154,1,145,3,168.92,100.72,506.76,302.16
703,154,2,7,8,25.99,18.82,207.92,150.56
704,154,3,11,1,29.64,21.20,29.64,21.20
705,154,4,147,2,229.56,137.94,459.12,275.88
706,154,5,54,3,332.45,207.20,997.35,621.60
707,154,6,64,6,152.14,94.71,912.84,568.26
708,155,1,183,2,1734.47,1076.75,3468.94,2153.50
709,155,2,260,2,165.36,78.42,330.72,156.84
710,155,3,54,5,334.40,207.20,1672.00,1036.00
711,156,1,146,2,83.86,49.53,167.72,99.06
712,156,2,106,1,122.92,76.12,122.92,76.12
713,156,3,122,5,221.34,141.44,1106.70,707.20
714,156,4,237,1,6053.25,4578.33,6053.25,4578.33
715,157,1,263,6,190.86,95.24,1145.16,571.44
716,157,2,2,5,116.06,82.34,580.30,411.70
717,157,3,97,3,107.41,69.29,322.23,207.87
718,157,4,40,1,329.23,237.13,329.23,237.13
719,157,5,138,1,193.35,123.14,193.35,123.14
720,158,1,52,6,235.70,153.81,1414.20,922.86
721,158,2,41,5,229.66,163.70,1148.30,818.50
722,158,3,39,6,170.91,126.28,1025.46,757.68
723,158,4,216,1,2238.54,1385.43,2238.54,1385.43
724,159,1,192,2,174.60,105.15,349.20,210.30
725,159,2,146,9,84.72,49.53,762.48,445.77
726,159,3,37,3,332.31,237.81,996.93,713.43
727,159,4,39,5,177.28,126.28,886.40,631.40
728,160,1,136,3,56.07,36.78,168.21,110.34
729,160,2,154,2,225.95,121.17,451.90,242.34
730,160,3,94,9,31.48,19.18,283.32,172.62
731,160,4,54,4,343.28,207.20,1373.12,828.80
732,160,5,101,9,81.42,51.58,732.78,464.22
733,161,1,183,2,1731.60,1076.75,3463.20,2153.50
734,161,2,24,5,260.50,184.51,1302.50,922.55
735,161,3,83,6,178.56,111.62,1071.36,669.72
736,161,4,1,10,71.25,51.68,712.50,516.80
737,161,5,9,9,48.70,35.56,438.30,320.04
738,162,1,158,3,223.36,118.86,670.08,356.58
739,162,2,209,2,320.43,196.43,640.86,392.86
740,162,3,262,3,55.86,28.59,167.58,85.77
741,163,1,31,5,171.84,124.41,859.20,622.05
742,163,2,193,6,103.74,59.27,622.44,355.62
743,163,3,264,2,64.94,30.09,129.88,60.18
744,163,4,201,4,21.23,12.61,84.92,50.44
745,164,1,194,1,71.15,40.71,71.15,40.71
746,164,2,96,7,66.62,41.96,466.34,293.72
747,164,3,14,8,26.25,18.88,210.00,151.04
748,164,4,273,4,251.08,122.95,1004.32,491.80
749,164,5,17,7,33.45,23.28,234.15,162.96
750,164,6,22,6,61.75,45.14,370.50,270.84
751,164,7,209,6,333.76,196.43,2002.56,1178.58
752,164,8,27,5,174.51,128.24,872.55,641.20
753,165,1,120,6,257.28,141.07,1543.68,846.42
754,165,2,276,1,143.23,69.90,143.23,69.90
755,165,3,163,1,371.79,220.69,371.79,220.69
756,165,4,149,1,285.60,159.43,285.60,159.43
757,165,5,131,2,179.59,98.42,359.18,196.84
758,165,6,243,3,11.69,5.55,35.07,16.65
759,166,1,99,10,68.44,44.42,684.40,444.20
760,166,2,18,8,76.65,55.75,613.20,446.00
761,166,3,36,1,262.16,183.32,262.16,183.32
762,166,4,23,5,185.45,136.55,927.25,682.75
763,167,1,123,2,1061.85,572.68,2123.70,1145.36
764,167,2,126,2,980.56,535.17,1961.12,1070.34
765,168,1,276,3,142.16,69.90,426.48,209.70
766,168,2,24,3,269.27,184.51,807.81,553.53
767,168,3,48,6,86.82,61.40,520.92,368.40
768,168,4,137,2,266.82,172.16,533.64,344.32
769,168,5,227,1,2848.50,1788.06,2848.50,1788.06
770,169,1,136,2,55.16,36.78,110.32,73.56
771,169,2,84,4,418.51,267.56,1674.04,1070.24
772,169,3,157,1,597.01,355.64,597.01,355.64
773,170,1,6,3,103.61,75.01,310.83,225.03
774,170,2,97,3,105.94,69.29,317.82,207.87
775,171,1,79,1,662.25,423.61,662.25,423.61
776,171,2,232,2,730.15,451.11,1460.30,902.22
777,171,3,11,10,30.32,21.20,303.20,212.00
778,171,4,94,4,31.20,19.18,124.80,76.72
779,171,5,171,11,13.44,8.24,147.84,90.64
780,172,1,127,1,854.59,569.85,854.59,569.85
781,172,2,157,2,595.45,355.64,1190.90,711.28
782,172,3,11,8,30.66,21.20,245.28,169.60
783,172,4,124,2,726.52,403.70,1453.04,807.40
784,172,5,159,2,488.28,304.57,976.56,609.14
785,173,1,197,1,63.26,35.43,63.26,35.43
786,173,2,96,7,68.34,41.96,478.38,293.72
787,173,3,257,4,10.84,5.19,43.36,20.76
788,173,4,210,2,713.75,447.60,1427.50,895.20
789,174,1,25,5,217.95,158.36,1089.75,791.80
790,174,2,6,5,104.16,75.01,520.80,375.05
791,174,3,135,1,124.94,64.37,124.94,64.37
792,174,4,74,3,451.21,280.11,1353.63,840.33
793,174,5,93,3,92.15,58.98,276.45,176.94
794,174,6,216,1,2248.45,1385.43,2248.45,1385.43
795,174,7,228,1,1150.97,690.49,1150.97,690.49
796,174,8,104,1,166.86,107.15,166.86,107.15
797,175,1,28,1,330.34,247.12,330.34,247.12
798,175,2,56,2,232.17,142.91,464.34,285.82
799,175,3,279,5,340.06,171.59,1700.30,857.95
800,175,4,4,2,41.61,30.33,83.22,60.66
801,175,5,43,6,217.70,153.24,1306.20,919.44
802,176,1,27,1,177.48,128.24,177.48,128.24
803,176,2,280,1,338.57,171.59,338.57,171.59
804,176,3,171,17,13.64,8.24,231.88,140.08
805,176,4,80,2,1188.74,759.44,2377.48,1518.88
806,177,1,165,16,40.25,24.90,644.00,398.40
807,177,2,197,9,60.64,35.43,545.76,318.87
808,177,3,33,4,116.59,86.36,466.36,345.44
809,177,4,195,4,116.38,65.91,465.52,263.64
810,177,5,20,10,36.03,25.79,360.30,257.90
811,178,1,5,2,101.66,72.66,203.32,145.32
812,178,2,85,6,60.36,40.40,362.16,242.40
813,178,3,7,5,25.37,18.82,126.85,94.10
814,178,4,196,4,20.60,11.84,82.40,47.36
815,178,5,224,2,1312.34,835.89,2624.68,1671.78
816,179,1,238,2,9706.30,7709.55,19412.60,15419.10
817,179,2,90,3,393.44,242.21,1180.32,726.63
818,179,3,94,8,30.55,19.18,244.40,153.44
819,179,4,13,1,27.44,19.60,27.44,19.60
820,179,5,5,5,103.98,72.66,519.90,363.30
821,180,1,1,6,72.18,51.68,433.08,310.08
822,180,2,58,5,266.87,164.52,1334.35,822.60
823,180,3,93,7,92.33,58.98,646.31,412.86
824,180,4,120,6,257.38,141.07,1544.28,846.42
825,180,5,3,2,100.12,70.09,200.24,140.18
826,180,6,105,4,145.18,94.23,580.72,376.92
827,180,7,42,1,249.08,175.00,249.08,175.00
828,181,1,42,2,247.30,175.00,494.60,350.00
829,181,2,192,2,167.51,105.15,335.02,210.30
830,181,3,189,2,195.47,109.77,390.94,219.54
831,181,4,148,5,168.61,88.92,843.05,444.60
832,181,5,131,4,178.98,98.42,715.92,393.68
833,181,6,199,8,27.88,16.45,223.04,131.60
834,181,7,190,1,153.47,94.91,153.47,94.91
835,182,1,81,1,610.79,386.00,610.79,386.00
836,182,2,159,4,469.64,304.57,1878.56,1218.28
837,182,3,124,1,741.66,403.70,741.66,403.70
838,183,1,250,2,16.30,7.86,32.60,15.72
839,183,2,264,10,62.34,30.09,623.40,300.90
840,183,3,225,2,1086.29,646.85,2172.58,1293.70
841,183,4,23,1,189.95,136.55,189.95,136.55
842,183,5,124,2,740.90,403.70,1481.80,807.40
843,184,1,128,2,1133.48,665.91,2266.96,1331.82
844,184,2,131,1,181.20,98.42,181.20,98.42
845,184,3,161,1,755.41,470.35,755.41,470.35
846,184,4,272,1,347.17,163.65,347.17,163.65
847,184,5,105,5,148.61,94.23,743.05,471.15
848,184,6,110,1,172.20,111.91,172.20,111.91
849,185,1,178,16,17.35,9.84,277.60,157.44
850,185,2,148,3,165.70,88.92,497.10,266.76
851,185,3,155,4,97.54,58.65,390.16,234.60
852,185,4,120,6,263.23,141.07,1579.38,846.42
853,185,5,118,1,229.11,128.28,229.11,128.28
854,186,1,62,5,491.01,313.59,2455.05,1567.95
855,186,2,250,5,16.38,7.86,81.90,39.30
856,186,3,118,1,234.52,128.28,234.52,128.28
857,186,4,272,6,346.83,163.65,2080.98,981.90
858,186,5,22,1,61.48,45.14,61.48,45.14
859,186,6,2,3,115.33,82.34,345.99,247.02
860,187,1,93,5,91.25,58.98,456.25,294.90
861,187,2,49,5,157.31,110.88,786.55,554.40
862,187,3,37,1,332.68,237.81,332.68,237.81
863,187,4,4,7,42.17,30.33,295.19,212.31
864,187,5,206,4,295.87,184.30,1183.48,737.20
865,187,6,97,6,107.24,69.29,643.44,415.74
866,187,7,29,2,106.31,77.60,212.62,155.20
867,188,1,69,4,404.95,255.29,1619.80,1021.16
868,188,2,31,5,174.36,124.41,871.80,622.05
869,188,3,258,6,48.94,24.86,293.64,149.16
870,189,1,73,2,976.70,634.33,1953.40,1268.66
871,189,2,145,3,173.19,100.72,519.57,302.16
872,189,3,21,4,59.81,43.54,239.24,174.16
873,189,4,127,1,877.36,569.85,877.36,569.85
874,189,5,140,2,145.07,98.32,290.14,196.64
875,189,6,25,6,216.07,158.36,1296.42,950.16
876,190,1,276,6,142.81,69.90,856.86,419.40
877,190,2,2,6,112.14,82.34,672.84,494.04
878,190,3,64,3,148.07,94.71,444.21,284.13
879,190,4,53,3,282.46,174.87,847.38,524.61
880,191,1,143,1,315.60,190.22,315.60,190.22
881,191,2,87,1,411.01,259.51,411.01,259.51
882,191,3,127,1,860.05,569.85,860.05,569.85
883,191,4,143,2,319.00,190.22,638.00,380.44
884,191,5,103,3,155.57,100.69,466.71,302.07
885,191,6,161,1,736.24,470.35,736.24,470.35
886,192,1,14,2,26.73,18.88,53.46,37.76
887,192,2,4,6,42.33,30.33,253.98,181.98
888,192,3,122,5,222.86,141.44,1114.30,707.20
889,192,4,181,1,418.16,259.88,418.16,259.88
890,193,1,192,2,175.19,105.15,350.38,210.30
891,193,2,23,1,190.95,136.55,190.95,136.55
892,193,3,225,2,1091.65,646.85,2183.30,1293.70
893,193,4,30,1,330.54,233.56,330.54,233.56
894,194,1,29,1,108.44,77.60,108.44,77.60
895,194,2,22,5,63.00,45.14,315.00,225.70
896,194,3,149,6,273.71,159.43,1642.26,956.58
897,194,4,257,9,11.02,5.19,99.18,46.71
898,194,5,40,4,325.95,237.13,1303.80,948.52
899,195,1,145,3,174.09,100.72,522.27,302.16
900,195,2,210,1,724.45,447.60,724.45,447.60
901,195,3,63,5,212.26,135.74,1061.30,678.70
902,195,4,246,5,22.83,11.26,114.15,56.30
903,195,5,130,2,1159.60,748.93,2319.20,1497.86
904,196,1,131,1,181.00,98.42,181.00,98.42
905,196,2,159,6,470.45,304.57,2822.70,1827.42
906,196,3,119,5,288.71,182.25,1443.55,911.25
907,196,4,77,5,479.53,296.75,2397.65,1483.75
908,196,5,118,5,227.06,128.28,1135.30,641.40
909,196,6,252,10,20.05,9.46,200.50,94.60
910,197,1,116,4,350.95,217.30,1403.80,869.20
911,197,2,160,1,359.44,232.29,359.44,232.29
912,198,1,249,5,15.25,7.18,76.25,35.90
913,198,2,124,2,747.19,403.70,1494.38,807.40
914,198,3,159,1,474.00,304.57,474.00,304.57
915,198,4,194,1,70.74,40.71,70.74,40.71
916,199,1,10,10,75.09,53.68,750.90,536.80
917,199,2,18,9,79.02,55.75,711.18,501.75
918,199,3,188,5,139.20,79.02,696.00,395.10
919,199,4,50,3,241.29,171.06,723.87,513.18
920,200,1,42,6,248.41,175.00,1490.46,1050.00
921,200,2,16,3,51.19,36.85,153.57,110.55
922,200,3,18,4,77.78,55.75,311.12,223.00
923,201,1,127,2,860.09,569.85,1720.18,1139.70
924,201,2,164,6,280.10,178.38,1680.60,1070.28
925,201,3,101,6,78.11,51.58,468.66,309.48
926,201,4,138,2,196.06,123.14,392.12,246.28
927,201,5,10,10,73.38,53.68,733.80,536.80
928,201,6,129,2,1280.61,726.37,2561.22,1452.74
929,201,7,86,10,38.30,25.31,383.00,253.10
930,201,8,117,4,401.33,218.56,1605.32,874.24
931,201,9,240,2,9769.58,7546.94,19539.16,15093.88
932,202,1,167,7,16.89,9.92,118.23,69.44
933,202,2,63,2,208.24,135.74,416.48,271.48
934,202,3,10,6,72.81,53.68,436.86,322.08
935,202,4,61,1,543.19,357.60,543.19,357.60
936,202,5,189,3,196.01,109.77,588.03,329.31
937,202,6,57,4,182.88,122.94,731.52,491.76
938,202,7,139,1,272.02,142.07,272.02,142.07
939,203,1,109,6,89.66,56.78,537.96,340.68
940,203,2,259,6,121.33,60.11,727.98,360.66
941,203,3,107,6,53.52,34.39,321.12,206.34
942,203,4,226,2,2297.35,1334.85,4594.70,2669.70
943,204,1,108,5,168.33,110.63,841.65,553.15
944,204,2,14,5,26.31,18.88,131.55,94.40
945,204,3,46,2,83.96,60.55,167.92,121.10
946,204,4,6,3,103.62,75.01,310.86,225.03
947,204,5,60,5,107.94,68.28,539.70,341.40
948,204,6,124,2,730.74,403.70,1461.48,807.40
949,204,7,13,3,27.10,19.60,81.30,58.80
950,205,1,106,3,119.18,76.12,357.54,228.36
951,205,2,100,4,86.82,57.09,347.28,228.36
952,205,3,64,1,153.88,94.71,153.88,94.71
953,205,4,157,2,578.31,355.64,1156.62,711.28
954,205,5,51,5,54.21,35.22,271.05,176.10
955,206,1,252,2,19.87,9.46,39.74,18.92
956,206,2,107,3,54.45,34.39,163.35,103.17
957,207,1,10,6,73.11,53.68,438.66,322.08
958,207,2,246,9,23.01,11.26,207.09,101.34
959,207,3,41,5,229.08,163.70,1145.40,818.50
960,207,4,263,2,189.81,95.24,379.62,190.48
961,208,1,202,4,99.24,61.61,396.96,246.44
962,208,2,22,4,61.08,45.14,244.32,180.56
963,208,3,20,6,35.67,25.79,214.02,154.74
964,208,4,240,1,9779.20,7546.94,9779.20,7546.94
965,208,5,8,5,76.27,54.61,381.35,273.05
966,208,6,68,2,606.93,397.09,1213.86,794.18
967,209,1,156,4,169.99,97.55,679.96,390.20
968,209,2,85,8,61.31,40.40,490.48,323.20
969,209,3,96,10,66.24,41.96,662.40,419.60
970,209,4,252,9,20.37,9.46,183.33,85.14
971,209,5,139,4,276.01,142.07,1104.04,568.28
972,209,6,178,25,17.22,9.84,430.50,246.00
973,209,7,103,3,153.97,100.69,461.91,302.07
974,210,1,161,1,751.13,470.35,751.13,470.35
975,210,2,74,3,437.00,280.11,1311.00,840.33
976,210,3,144,4,74.60,47.01,298.40,188.04
977,211,1,93,4,88.96,58.98,355.84,235.92
978,211,2,200,7,52.52,31.56,367.64,220.92
979,211,3,23,4,190.52,136.55,762.08,546.20
980,211,4,173,13,11.97,6.94,155.61,90.22
981,212,1,210,2,723.53,447.60,1447.06,895.20
982,212,2,23,4,191.38,136.55,765.52,546.20
983,212,3,137,1,256.30,172.16,256.30,172.16
984,212,4,177,6,12.96,7.91,77.76,47.46
985,213,1,139,5,278.36,142.07,1391.80,710.35
986,213,2,56,6,224.85,142.91,1349.10,857.46
987,213,3,38,3,242.83,174.59,728.49,523.77
988,213,4,55,3,278.57,181.85,835.71,545.55
989,213,5,5,6,103.06,72.66,618.36,435.96
990,214,1,250,3,16.68,7.86,50.04,23.58
991,214,2,20,7,34.97,25.79,244.79,180.53
992,214,3,103,2,158.56,100.69,317.12,201.38
993,214,4,24,5,257.72,184.51,1288.60,922.55
994,215,1,121,2,1123.87,678.48,2247.74,1356.96
995,215,2,14,10,26.53,18.88,265.30,188.80
996,215,3,56,6,226.80,142.91,1360.80,857.46
997,215,4,85,5,61.89,40.40,309.45,202.00
998,215,5,99,2,68.67,44.42,137.34,88.84
999,216,1,235,1,2863.79,2262.83,2863.79,2262.83
1000,216,2,278,6,94.83,45.28,568.98,271.68
1001,216,3,113,5,324.94,178.86,1624.70,894.30
1002,216,4,31,6,167.73,124.41,1006.38,746.46
1003,217,1,16,3,49.86,36.85,149.58,110.55
1004,217,2,96,4,67.10,41.96,268.40,167.84
1005,217,3,96,4,66.03,41.96,264.12,167.84
1006,217,4,207,3,454.74,267.83,1364.22,803.49
1007,217,5,201,5,20.96,12.61,104.80,63.05
1008,217,6,59,3,228.93,147.29,686.79,441.87
1009,218,1,234,1,1951.85,1218.79,1951.85,1218.79
1010,218,2,9,6,48.29,35.56,289.74,213.36
1011,218,3,26,4,180.22,130.99,720.88,523.96
1012,218,4,249,10,15.34,7.18,153.40,71.80
1013,219,1,69,4,396.82,255.29,1587.28,1021.16
1014,219,2,231,1,2236.74,1366.86,2236.74,1366.86
1015,219,3,163,1,377.47,220.69,377.47,220.69
1016,219,4,114,4,332.48,209.07,1329.92,836.28
1017,219,5,84,4,425.97,267.56,1703.88,1070.24
1018,220,1,218,2,3385.13,2090.87,6770.26,4181.74
1019,220,2,87,2,412.07,259.51,824.14,519.02
1020,221,1,190,4,156.20,94.91,624.80,379.64
1021,221,2,20,1,36.51,25.79,36.51,25.79
1022,222,1,84,6,426.57,267.56,2559.42,1605.36
1023,222,2,160,2,370.44,232.29,740.88,464.58
1024,222,3,93,9,92.00,58.98,828.00,530.82
1025,222,4,75,3,381.08,243.51,1143.24,730.53
1026,222,5,105,1,147.69,94.23,147.69,94.23
1027,223,1,148,6,168.41,88.92,1010.46,533.52
1028,223,2,113,4,334.72,178.86,1338.88,715.44
1029,223,3,153,5,243.83,153.05,1219.15,765.25
1030,223,4,95,4,113.27,74.83,453.08,299.32
1031,223,5,55,2,287.97,181.85,575.94,363.70
1032,223,6,89,3,49.20,31.20,147.60,93.60
1033,224,1,57,1,182.00,122.94,182.00,122.94
1034,224,2,61,1,528.02,357.60,528.02,357.60
1035,224,3,61,2,550.30,357.60,1100.60,715.20
1036,224,4,120,6,262.46,141.07,1574.76,846.42
1037,224,5,58,6,263.59,164.52,1581.54,987.12
1038,225,1,123,2,1051.45,572.68,2102.90,1145.36
1039,225,2,131,5,181.53,98.42,907.65,492.10
1040,225,3,100,6,88.67,57.09,532.02,342.54
1041,225,4,279,5,347.84,171.59,1739.20,857.95
1042,225,5,85,7,61.16,40.40,428.12,282.80
1043,226,1,55,3,285.34,181.85,856.02,545.55
1044,226,2,217,1,1775.06,1052.06,1775.06,1052.06
1045,226,3,44,4,181.92,129.69,727.68,518.76
1046,226,4,220,2,1465.52,908.33,2931.04,1816.66
1047,226,5,69,3,393.75,255.29,1181.25,765.87
